發生時間,處理別,肇事地點,座標-X,座標-Y
2021/5/19 17:13,2,北投區西安街2段與立農街1段413巷口,121.5099944,25.11986996
2021/5/19 17:45,1,南港區忠孝東路7段(西向東101停車格),121.5985568,25.05102955
2021/5/19 17:58,2,大同區台北橋機車上橋處,121.5108869,25.0630815
2021/5/19 18:03,2,士林區通河西街2段2段堤外便道,121.5035454,25.09371513
2021/5/19 21:08,2,士林區承德路4段與通河街口,121.5222191,25.0802188
2021/5/19 21:15,2,中山區中山北路2段179號,121.522691,25.06313983
2021/5/19 23:38,2,大安區延吉街233-4號,121.5555995,25.03664592
2021/5/20 06:49,2,信義區福德街268巷與福德街口,121.5860264,25.03888677
2021/5/20 07:40,2,南港區忠孝東路6段269巷與忠孝東路6段269巷3弄口,121.5895146,25.05027228
2021/5/20 08:03,2,中山區龍江路239號,121.540692,25.05823321
2021/5/20 08:20,2,中山區建國北路2段186巷與民生東路2段159巷口,121.5360535,25.0595486
2021/5/20 08:40,2,士林區福華路141巷,121.5215992,25.1028325
2021/5/20 09:22,2,中正區林森北路與林森北路9巷口,121.52373,25.04582821
2021/5/20 10:05,2,內湖區文德路22巷44弄92號,121.5811622,25.07588201
2021/5/20 10:07,2,中山區松江路123巷與伊通街口,121.5347959,25.05290197
2021/5/20 11:00,2,中山區民權東路2段與松江路口,121.5333314,25.06264514
2021/5/20 11:04,2,信義區信義路4段與基隆路2段口,121.5595935,25.03293742
2021/5/20 11:17,2,中山區北安路與大直街口,121.5474091,25.07995867
2021/5/20 11:25,2,大同區延平北路4段與延平北路4段111巷口口,121.510904,25.07136921
2021/5/20 11:55,2,北投區承德路7段1巷3號,121.5105795,25.11100926
2021/5/20 12:33,2,(龍江路98號前),121.54041,25.05250702
2021/5/20 12:53,2,北投區大度路2段往東第165號燈桿機車優先道,121.486771,25.12175837
2021/5/20 13:05,2,文山區萬美街1段與萬和街口,121.5667969,25.00204828
2021/5/20 13:10,2,士林區承德路4段與前港街口,121.5233608,25.08487922
2021/5/20 13:46,2,大同區鄭州路與太原路11巷口口,121.5157008,25.04901391
2021/5/20 14:29,2,大安區市民大道4段與延吉街口,121.5538079,25.04431402
2021/5/20 14:30,2,松山區民權東路4段200號對面,121.5614038,25.06268403
2021/5/20 15:16,2,大安區復興南路2段200號,121.543466,25.02660172
2021/5/20 15:30,2,中山區長春路149-3號,121.5325787,25.05487218
2021/5/20 15:36,2,大同區民權西路與蘭州街口,121.5147033,25.06288777
2021/5/20 16:29,2,萬華區環河南路1段與漢口街2段口,121.5036661,25.0464287
2021/5/20 17:00,2,信義區莊敬路327號,121.5636348,25.02801559
2021/5/20 17:23,2,中正區羅斯福路1段與林森南路口,121.5181204,25.03298679
2021/5/20 17:33,2,南港區市民大道7段與玉成街口,121.5815349,25.04948213
2021/5/20 17:35,2,中正區羅斯福路4段與羅斯福路4段24巷附近口,121.5334237,25.01550451
2021/5/20 17:35,2,北投區知行路關渡防潮提生態賞鳥自行車道,121.4647285,25.11703801
2021/5/20 18:22,2,信義區環東大道接市民高架,121.5692667,25.04914853
2021/5/20 18:30,2,南港區南港路3段與成功路1段口口,121.5931211,25.05446983
2021/5/20 18:33,2,北投區中央北路3段53巷,121.4852264,25.13812486
2021/5/20 18:40,2,士林區重慶北路4段153號,121.5120207,25.08326889
2021/5/20 19:34,2,大安區金山南路2段與金華街口,121.5267112,25.03020445
2021/5/20 19:45,2,南港區同德路與東新街80巷口,121.5869822,25.0463774
2021/5/20 19:47,2,南港區福德街339巷與福德街口,121.5884937,25.0395334
2021/5/20 19:56,2,大安區基隆路3段與辛亥路3段口,121.5465849,25.01924063
2021/5/20 20:14,2,松山區復興北路與民生東路3段口,121.5442916,25.05770256
2021/5/20 23:14,2,士林區格致路與菁山路口,121.5465526,25.1378993
2021/5/20 23:15,2,大安區信義路3段與復興南路2段口,121.5435769,25.03329079
2021/5/21 00:10,2,松山區健康路325巷25弄26號與健康路325巷口,121.5671426,25.0564897
2021/5/21 00:46,2,文山區羅斯福路4段與基隆路4段口,121.5370775,25.01099373
2021/5/21 04:55,2,信義區林口街80巷39號,121.5807444,25.03967713
2021/5/21 07:38,2,大安區永康街11-1號,121.5298109,25.03274775
2021/5/21 07:40,2,中山區中山北路3段與農安街口,121.5223978,25.06508705
2021/5/21 08:10,2,內湖區潭美街與成功路2段口,121.586011,25.055591
2021/5/21 08:37,2,松山區撫遠街211巷與撫遠街口口,121.5677969,25.06003117
2021/5/21 08:40,2,北投區大度路3段機車優先道,121.4738545,25.12286312
2021/5/21 09:40,2,萬華區西藏路與雙園街60巷口,121.4926037,25.02856936
2021/5/21 09:41,2,文山區新光路2段30號旁,121.5826302,25.00000756
2021/5/21 09:45,2,中山區明水路與明水路672巷口,121.5508912,25.0837654
2021/5/21 09:53,2,文山區羅斯福路6段與景福街口,121.5408481,24.99318755
2021/5/21 10:31,2,中山區中山北路3段2號,121.522015,25.06410258
2021/5/21 10:40,2,信義區忠孝東路4段559巷與忠孝東路4段553巷22弄口,121.563693,25.04323233
2021/5/21 11:10,2,士林區中山北路6段441巷B6558LA8327電桿,121.5267321,25.11690052
2021/5/21 11:16,2,信義區林口街80巷與福德街84巷口,121.5436504,25.05608685
2021/5/21 11:42,2,中山區中山北路3段39號,121.5223353,25.06606504
2021/5/21 12:18,2,北投區榮華三路與榮華三路42巷口,121.5206361,25.1141951
2021/5/21 12:20,2,內湖區康樂街12號前,121.6179436,25.06796172
2021/5/21 12:50,2,中山區新生北路2段與新生北路2段27巷口,121.5277232,25.05375035
2021/5/21 12:58,2,大安區仁愛路4段27巷與復興南路1段219巷口,121.5452033,25.03898342
2021/5/21 14:00,2,文山區恆光街與木新路2段口,121.5667908,24.9832494
2021/5/21 14:19,2,士林區仰德大道1段191燈桿,121.5348167,25.10712475
2021/5/21 14:20,2,中正區思源街16號與思源街口前,121.5303056,25.01356571
2021/5/21 14:30,2,士林區天母西路與天母西路22巷口,121.5271816,25.11845368
2021/5/21 14:45,2,內湖區潭美街與安康路32巷口口,121.5950022,25.0610417
2021/5/21 14:48,2,萬華區西園路2段320巷與興義街口,121.4918158,25.02670552
2021/5/21 14:58,2,士林區德行西路93巷與德行西路93巷2弄口,121.5211831,25.10466572
2021/5/21 15:16,2,萬華區康定路與貴陽街2段口,121.5019907,25.0400613
2021/5/21 15:40,2,士林區中正路662號,121.5077325,25.08639197
2021/5/21 15:49,2,萬華區民和街與德昌街口,121.4997865,25.02625773
2021/5/21 16:08,2,大安區敦化南路2段103巷與敦化南路2段口,121.549011,25.02859541
2021/5/21 16:35,2,中山區長安西路38號,121.5195141,25.05042784
2021/5/21 16:40,2,內湖區新湖二路與新湖一路36巷口,121.5743556,25.06048427
2021/5/21 17:00,2,信義區和平東路3段與信安街口,121.5547782,25.02237087
2021/5/21 18:21,2,大安區大安路1段與大安路1段83巷口,121.5461146,25.04095022
2021/5/21 18:35,2,中山區建國北路2段16號,121.5366262,25.05308717
2021/5/21 18:50,2,文山區一壽街3巷25號旁,121.5577674,24.9799752
2021/5/21 19:18,2,中山區松江路2號與松江路口,121.532836,25.04584537
2021/5/21 19:22,2,中山區長春路258巷與長春路258巷10弄口,121.5390534,25.0539173
2021/5/21 19:45,2,北投區大度路2段151號,121.4719127,25.12264729
2021/5/21 20:20,2,內湖區五分街與安康路口,121.6152411,25.0673306
2021/5/21 20:30,2,松山區延壽街330巷與延壽街330巷20弄口,121.560429,25.0545417
2021/5/21 22:27,2,中山區吉林路與長安東路2段口,121.5299514,25.04849399
2021/5/21 23:29,2,士林區中山北路5段南往北526燈桿,121.525338,25.08246959
2021/5/22 00:50,2,萬華區中華路2段416巷與國興路口,121.5052164,25.0274417
2021/5/22 03:30,2,大安區建國南路2段151巷與建國南路2段口,121.5379853,25.02879111
2021/5/22 07:25,2,士林區延平北路8段與延平北路8段2巷200弄口,121.4936531,25.11121942
2021/5/22 08:11,2,北投區新市街30號,121.5031704,25.13250077
2021/5/22 08:40,2,北投區公館路431-1號,121.501675,25.12122126
2021/5/22 09:45,2,北投區公館路334巷與公館路228巷口,121.504753,25.1246278
2021/5/22 10:00,2,士林區承德路5段80號,121.5144574,25.09530359
2021/5/22 10:20,2,士林區德行東路53號,121.5267924,25.10714523
2021/5/22 10:30,2,信義區富陽街49號,121.5564128,25.02231873
2021/5/22 10:45,2,北投區大興街與清江路口,121.5020654,25.1307967
2021/5/22 11:18,2,南港區南港路1段與中南街口,121.615328,25.05526587
2021/5/22 11:50,2,士林區後港街28巷1號,121.522703,25.0831598
2021/5/22 11:58,1,內湖區成美橋南向北,121.5826326,25.05448251
2021/5/22 12:46,2,大同區承德路3段與民權西路口,121.5182243,25.06294183
2021/5/22 13:00,2,中山區通北街65巷18號,121.5389062,25.08399235
2021/5/22 13:17,2,文山區興隆路2段與興隆路2段244巷口,121.5538286,25.00105756
2021/5/22 15:30,2,北投區中央北路1段36號,121.5008085,25.13400599
2021/5/22 15:40,2,內湖區文德路206號與文德路208巷6弄口,121.5834321,25.07794986
2021/5/22 16:00,2,北投區承德路7段與中央南路2段口,121.5000955,25.12086519
2021/5/22 16:01,2,士林區延平北路5段136巷與延平北路5段136巷27弄口,121.5115524,25.0822419
2021/5/22 17:48,2,文山區木柵路2段109巷與木柵路2段138巷口,121.5617564,24.98884323
2021/5/22 17:51,2,內湖區星雲街與星雲街68巷口,121.591041,25.07840601
2021/5/22 18:00,2,松山區市民大道4段147號,121.5509239,25.04470056
2021/5/22 19:30,2,信義區福德街310巷7號,121.5871272,25.03977764
2021/5/22 21:35,2,信義區松隆路107號對面,121.5710769,25.04618312
2021/5/22 21:43,2,松山區民生東路3段130巷5弄與民生東路3段140巷口,121.5473107,25.05700938
2021/5/22 22:30,2,大安區市民大道3段與復興南路1段口,121.5437774,25.04475697
2021/5/22 22:43,2,信義區信義路5段與松仁路口,121.5683212,25.03288171
2021/5/23 04:20,2,北投區行義路與行義路260巷口,121.5287009,25.13614785
2021/5/23 07:08,2,北投區大同街168巷與大同街口,121.4990366,25.1360241
2021/5/23 08:00,2,北投區石牌路1段39巷84號,121.5096181,25.11591968
2021/5/23 09:29,2,大安區和平東路2段與建國南路2段口,121.5374331,25.0256009
2021/5/23 11:09,2,信義區永吉路200巷與永吉路200巷24弄口,121.5726393,25.04462899
2021/5/23 12:50,2,北投區明德路與致遠一路1段口,121.5179121,25.1074296
2021/5/23 13:17,2,北投區湖底路001號燈桿,121.5344305,25.14850636
2021/5/23 13:50,2,士林區天母東路8巷63號,121.5309762,25.11555133
2021/5/23 14:10,2,中正區市民大道2段與金山北路口,121.5306359,25.04607314
2021/5/23 15:32,2,大安區師大路114巷與師大路口,121.5282367,25.02183383
2021/5/23 16:23,2,士林區福華路146號,121.5228555,25.10235485
2021/5/23 16:30,2,信義區吳興街與吳興街423巷口,121.5681139,25.02423235
2021/5/23 16:46,2,信義區基隆路1段與松壽路口,121.5614234,25.0357287
2021/5/23 17:47,2,大安區羅斯福路3段283巷30號,121.5317502,25.0190743
2021/5/23 18:54,2,士林區百齡橋與承德路4段口,121.5162784,25.09060536
2021/5/23 19:30,2,中正區凱達格蘭大道2號,121.5153659,25.03886379
2021/5/23 19:48,2,南港區南港路3段與南港路3段47巷口,121.5901377,25.05351255
2021/5/24 04:50,2,內湖區文德路30號,121.5801099,25.0782608
2021/5/24 06:10,2,中正區古亭河濱公園第149號燈桿前,121.5250689,25.01422996
2021/5/24 06:30,2,大安區和平東路2段134-12號,121.5463164,25.02460977
2021/5/24 07:53,2,中山區玉門街1號,121.5231432,25.06913045
2021/5/24 07:54,2,信義區吳興街156巷與吳興街156巷65弄口,121.5591162,25.02804808
2021/5/24 08:05,2,信義區忠孝東路5段與基隆路1段口,121.5646335,25.04113472
2021/5/24 08:06,2,北投區立農街2段與立農街2段202巷口,121.5142307,25.11879388
2021/5/24 08:25,2,信義區松壽路與松智路口,121.5658358,25.03587103
2021/5/24 08:30,2,北投區大度路2段,121.4792915,25.12221315
2021/5/24 08:50,2,中山區北安路55號對面,121.5290156,25.07774589
2021/5/24 09:48,2,大同區台北橋機車道(往台北),121.5068703,25.06365205
2021/5/24 09:50,2,信義區基隆路1段366號對面,121.5610963,25.03508168
2021/5/24 10:19,2,北投區溫泉路34巷與溫泉路口,121.5036122,25.13397052
2021/5/24 10:26,2,內湖區民權東路6段與成功路2段口,121.5909322,25.06890321
2021/5/24 10:35,2,松山區民權東路5段1號,121.5642268,25.06306087
2021/5/24 10:43,2,大安區建國南路1段279巷與建國南路1段口,121.5382434,25.03613122
2021/5/24 10:50,2,中正區市民大道2段與林森北路口往東過林森北路迴轉道,121.528888,25.04639138
2021/5/24 11:00,2,北投區中山路2號,121.507372,25.136779
2021/5/24 11:25,2,中正區中正橋001接縫處,121.5164263,25.02154521
2021/5/24 12:31,2,信義區信安街與信安街95巷口,121.5568706,25.02562365
2021/5/24 12:35,2,文山區景興路153巷14弄與景興路153巷口,121.5452103,24.9936163
2021/5/24 13:15,2,信義區松山路226號,121.5777265,25.04465073
2021/5/24 13:20,2,南港區研究院路2段24號,121.6154692,25.04723892
2021/5/24 13:42,2,內湖區新湖二路180號,121.5803022,25.06315749
2021/5/24 14:15,2,松山區敦化北路4巷與敦化北路4巷25弄口,121.5462192,25.05017191
2021/5/24 14:18,2,大安區市民大道4段與敦化南路1段口,121.5491438,25.04473731
2021/5/24 14:20,2,文山區和興路26-1號,121.5464281,24.98540356
2021/5/24 14:30,2,松山區民權東路3段119號,121.5456903,25.06213636
2021/5/24 15:59,2,信義區信義路4段與光復南路口,121.5577218,25.03314716
2021/5/24 16:48,2,文山區羅斯福路6段與景文街口,121.5410356,24.99315957
2021/5/24 17:14,2,南港區忠孝東路6段440號,121.5935247,25.05021942
2021/5/24 17:26,2,北投區福國路,121.513002,25.10171321
2021/5/24 17:42,2,內湖區安康路228巷與潭美街口,121.6035797,25.0611664
2021/5/24 17:58,2,文山區辛亥路4段77巷附近側附近,121.5586312,25.00761736
2021/5/24 18:20,2,文山區興隆路4段195巷與興隆路4段口,121.5622366,24.98308374
2021/5/24 19:10,2,文山區木柵路2段109巷21號,121.5626076,24.98963542
2021/5/24 19:20,2,北投區中央北路4段與中央北路4段18巷口,121.478688,25.13531905
2021/5/24 19:42,2,內湖區民權東路6段99號,121.5890268,25.06911567
2021/5/24 20:55,2,中山區民生東路1段與林森北路口,121.5254044,25.05807085
2021/5/24 22:12,2,內湖區瑞光路581號,121.5679417,25.07959275
2021/5/24 22:35,2,萬華區堤外便道與長順街口,121.4886315,25.03244991
2021/5/24 22:40,2,松山區八德路2段與復興北路口,121.5440349,25.04761002
2021/5/24 23:53,2,北投區大度路3段大度陸橋第110號燈桿旁,121.468004,25.12301488
2021/5/25 07:15,2,北投區大度路3段與關渡路口,121.4694321,25.12285776
2021/5/25 07:26,2,北投區承德路7段393巷200號,121.4988164,25.11213617
2021/5/25 07:48,2,信義區和平東路3段附近公車站-大我新舍,121.5627427,25.01360053
2021/5/25 08:06,2,萬華區西園路2段與東園街口,121.4952995,25.028127
2021/5/25 08:49,2,內湖區東湖路160巷與汐湖二橋口,121.6171456,25.06641107
2021/5/25 08:54,2,信義區松高路(信義006燈桿),121.5708452,25.03902248
2021/5/25 09:06,2,文山區木柵路4段與和平東路4段口,121.5746026,24.9982023
2021/5/25 10:11,2,大同區環河北路2段與酒泉街口,121.5092011,25.07215588
2021/5/25 11:10,2,大同區環河快速道路南側附近往南,121.508673,25.061387
2021/5/25 11:20,2,士林區德行西路與福華路口,121.5219749,25.1046271
2021/5/25 11:31,2,信義區吳興街359-2號,121.5662345,25.0261078
2021/5/25 11:55,2,中山區遼寧街185巷與南京東路3段223巷口,121.5434879,25.0533847
2021/5/25 13:00,2,內湖區南京東路6段與舊宗路1段口,121.5815994,25.05704364
2021/5/25 13:10,2,中山區興安街69號前,121.5428086,25.05606084
2021/5/25 13:32,2,北投區大業路與大同街口,121.4990994,25.1369436
2021/5/25 13:39,2,萬華區西寧南路與漢口街2段口,121.5068146,25.0456834
2021/5/25 13:42,2,大安區建國南路1段與濟南路3段口,121.5374463,25.04017128
2021/5/25 13:49,2,文山區木柵路4段20號對面,121.5726429,24.99657825
2021/5/25 14:13,2,士林區承德路4段與承德路4段9巷口,121.5218662,25.07936885
2021/5/25 14:35,2,中山區撫順街28號,121.5195596,25.0633944
2021/5/25 15:16,2,松山區八德路2段451巷與八德路2段437巷7弄口,121.5474574,25.0492071
2021/5/25 16:10,2,大安區臥龍街151巷與安居街84巷口,121.5523775,25.0201056
2021/5/25 16:32,2,大安區建國南路1段臨173號,121.5377934,25.03983456
2021/5/25 17:01,2,士林區中山北路7段154巷89號停車格,121.533299,25.12395648
2021/5/25 17:02,2,萬華區西藏路與莒光路299巷口,121.4991825,25.02928823
2021/5/25 17:04,2,士林區中山北路5段463號前,121.5276267,25.09208326
2021/5/25 17:13,2,大同區延平北路2段與涼州街口,121.5113608,25.06065417
2021/5/25 17:17,2,中山區民權東路2段與建國北路3段口,121.5369199,25.06249924
2021/5/25 17:27,2,中山區建國北路3段與民權東路3段口,121.5375613,25.06238601
2021/5/25 18:50,2,信義區忠孝東路5段492巷8號,121.5783804,25.0403675
2021/5/25 18:50,2,內湖區成功路4段與成功路4段61巷口,121.5923395,25.0820931
2021/5/25 19:14,2,中山區林森北路67巷與林森北路口,121.5244614,25.04872027
2021/5/25 19:24,2,萬華區西園路2段與西藏路口,121.4956456,25.028624
2021/5/25 19:25,2,中山區市民大道2段與林森北路口,121.5243463,25.04792544
2021/5/25 20:15,2,內湖區成功路2段367號,121.5900062,25.0739368
2021/5/25 20:30,2,南港區舊莊街1段與舊莊街1段199巷口,121.6220798,25.0388629
2021/5/25 20:45,2,文山區景文街53號,121.5413556,24.99165301
2021/5/25 21:30,2,中山區建國北路3段與建國北路3段75巷口,121.5369683,25.06515642
2021/5/25 21:45,2,中山區民權東路2段與松江路口,121.5332747,25.06246299
2021/5/25 22:23,2,中山區五常街與民族東路410巷口,121.5385467,25.06437305
2021/5/25 23:00,2,北投區大度路1段與怡和巷口,121.4958142,25.12162115
2021/5/25 23:10,2,萬華區西園路2段314號,121.4926949,25.02605961
2021/5/25 23:10,2,中山區中山北路3段與德惠街口,121.5225755,25.066788
2021/5/26 03:44,2,大同區寧夏路與歸綏街口,121.5151304,25.05842771
2021/5/26 07:46,2,大同區承德路3段與酒泉街口口,121.5185065,25.07060759
2021/5/26 08:01,2,中山區松江路85巷7號,121.5341305,25.05017703
2021/5/26 08:06,2,文山區羅斯福路5段218巷與羅斯福路5段218巷9弄口,121.5381499,25.00209289
2021/5/26 08:19,2,中正區金門街24巷與汀州路2段182巷口,121.5222559,25.02220984
2021/5/26 08:20,2,中山區林森北路與長春路口,121.5254534,25.0549376
2021/5/26 08:20,2,中山區新生北路3段3巷與中原街口,121.5289954,25.06315916
2021/5/26 09:20,2,內湖區江南街71巷16弄與江南街71巷16弄口49號,121.5771511,25.07567688
2021/5/26 09:22,2,大同區南京西路與民樂街口,121.511045,25.05383797
2021/5/26 09:26,2,中山區中山橋往北,121.5244397,25.07360106
2021/5/26 10:45,2,大安區復興南路1段269號,121.5437412,25.03577417
2021/5/26 10:45,2,大安區復興南路1段與復興南路1段279巷口,121.5437414,25.0356627
2021/5/26 10:55,2,松山區松河街2號,121.5710581,25.05138863
2021/5/26 11:01,2,士林區文林路514號,121.524132,25.09697902
2021/5/26 11:09,2,士林區德行東路90巷21弄與德行東路104巷口,121.5286689,25.1067477
2021/5/26 11:16,2,士林區承德路4段與通河街口,121.5222245,25.08019888
2021/5/26 11:32,2,文山區木新路3段298號,121.557664,24.98095818
2021/5/26 11:46,2,中山區合江街93巷口,121.5392289,25.05949253
2021/5/26 11:55,2,中山區興安街68號,121.5408665,25.05608702
2021/5/26 12:10,2,文山區羅斯福路5段92巷與羅斯福路5段150巷口,121.5381738,25.00657972
2021/5/26 12:12,2,信義區吳興街220巷與吳興街220巷59弄口口,121.5615991,25.02645032
2021/5/26 13:08,2,信義區基隆路1段與松隆路口,121.5658045,25.043548
2021/5/26 13:09,2,內湖區康寧路3段與成功路5段口,121.6058449,25.07333656
2021/5/26 13:46,2,內湖區民權東路6段123巷21弄與民權東路6段135巷口,121.5941229,25.0696662
2021/5/26 13:50,2,內湖區瑞湖街與民權東路6段15巷口,121.5764585,25.06906135
2021/5/26 13:58,2,大安區建國南路1段與建國南路1段258巷口,121.5374506,25.03681268
2021/5/26 14:10,2,中正區汀州路3段與師大路口,121.5259874,25.02084512
2021/5/26 14:41,2,士林區重慶北路4段74號與通河西街1段口,121.5132646,25.08213579
2021/5/26 14:42,2,大同區承德路3段與民權西路口,121.5181695,25.06299206
2021/5/26 14:50,2,中正區汀州路3段60巷與汀州路3段口,121.5313711,25.0156199
2021/5/26 14:58,2,中正區北平西路與重慶北路1段口,121.5132576,25.04829677
2021/5/26 15:05,2,北投區北投路1段53號與北投路1段口,121.5012763,25.12366251
2021/5/26 15:50,2,大同區昌吉街與延平北路3段口,121.5112177,25.06591928
2021/5/26 15:56,2,中山區龍江路46巷1號停車場出入口,121.5404139,25.04953568
2021/5/26 16:15,2,內湖區內湖路3段60巷1弄4號,121.5924429,25.08616021
2021/5/26 16:40,2,士林區天母西路50巷與中山北路6段441巷口口,121.5254175,25.11786075
2021/5/26 17:27,2,文山區木新路3段與忠順街1段26巷口,121.5599517,24.98149865
2021/5/26 17:30,2,北投區承德路6段359號,121.5115681,25.1072753
2021/5/26 18:13,2,士林區社中街250巷與社中街250巷1弄口,121.5077188,25.09225463
2021/5/26 18:19,2,大安區樂業街與樂業街65巷口,121.5507585,25.02202259
2021/5/26 19:20,2,中正區和平西路2段與寧波西街口,121.5120673,25.02903075
2021/5/26 19:20,2,文山區萬盛街156巷2弄與興隆路1段55巷27弄口,121.5422327,25.00455185
2021/5/26 19:30,2,南港區研究院路2段39號,121.6155769,25.0451721
2021/5/26 20:30,2,士林區文林路45號,121.525626,25.08685323
2021/5/26 20:58,2,中山區建國北路1段50號與建國北路1段口,121.5364756,25.04794868
2021/5/26 21:00,2,萬華區寶興街與德昌街口,121.4954697,25.02375316
2021/5/27 00:20,2,內湖區環山路2段109巷與港華街51巷8弄口口,121.5756712,25.08338393
2021/5/27 07:05,2,內湖區金龍路127號,121.5907818,25.08654595
2021/5/27 07:07,2,士林區承德路5段與中正路口,121.5164357,25.09115999
2021/5/27 07:12,2,信義區基隆路2段39巷與基隆路2段口,121.5586125,25.0313248
2021/5/27 07:34,2,文山區辛亥路5段120號前,121.55245,24.99762458
2021/5/27 07:46,2,南港區重陽路504巷15號與三重路41巷口,121.6123224,25.05990137
2021/5/27 08:00,2,南港區松河街與成美橋口下方,121.5833223,25.05280105
2021/5/27 08:00,2,萬華區環河南路1段與內江街口,121.500133,25.041955
2021/5/27 08:27,2,大安區溫州街與溫州街74巷口,121.5328873,25.01965247
2021/5/27 08:56,2,信義區忠孝東路5段22巷與W飯店停車車出入口,121.5661135,25.04031308
2021/5/27 08:58,2,文山區新光路2段100號前,121.5963592,25.00123482
2021/5/27 09:50,2,松山區東興路與八德路4段295巷18弄口,121.5655167,25.04927301
2021/5/27 10:37,2,中正區八德路1段23號,121.5311376,25.04402269
2021/5/27 11:15,2,信義區忠孝東路5段790巷58號,121.5832521,25.04127871
2021/5/27 13:10,2,士林區重慶北路4段與葫東街口,121.5117017,25.08382885
2021/5/27 13:51,2,大安區師大路49巷與龍泉街口,121.5294002,25.02424719
2021/5/27 14:00,1,士林區環河北路3段與社中街口,121.5012611,25.0904544
2021/5/27 14:15,2,信義區忠孝東路4段553巷40號,121.5628055,25.04397346
2021/5/27 14:15,2,內湖區行善路59巷20弄與行善路111巷口,121.5798077,25.05796649
2021/5/27 14:15,2,松山區民生東路3段113巷7弄與民生東路3段127巷口,121.5474647,25.0584527
2021/5/27 15:03,2,大安區敦化南路1段187巷與忠孝東路4段223巷口,121.5491073,25.0425949
2021/5/27 15:11,2,中正區羅斯福路3段212號前,121.5296425,25.0191819
2021/5/27 15:46,2,大安區基隆路2段與臨江街口,121.5572298,25.02928648
2021/5/27 15:48,2,北投區紗帽路042號燈桿,121.5328428,25.14884856
2021/5/27 16:23,2,松山區南京東路5段與光復北路口,121.5579307,25.05142451
2021/5/27 16:41,2,信義區永吉路278巷28弄17號,121.5735082,25.04460929
2021/5/27 17:22,2,大安區大安路2段與大安路2段53巷口,121.5461687,25.0313582
2021/5/27 19:10,2,大安區大安路1段與敦化南路1段190巷口,121.5461506,25.04263999
2021/5/27 20:54,2,文山區指南路3段與指南路3段26巷口,121.579927,24.9834009
2021/5/27 21:06,2,大同區南京西路與赤峰街口,121.5190332,25.05306228
2021/5/27 21:12,2,信義區信安街67巷與嘉興街181巷口,121.557511,25.0261181
2021/5/27 22:21,2,信義區虎林街與虎林街132巷口,121.5768961,25.04030246
2021/5/27 22:40,2,南港區南港路3段47巷與昆陽街60巷口,121.5906358,25.0521718
2021/5/27 22:53,2,內湖區內湖路1段288巷與內湖路1段口,121.5683611,25.08205523
2021/5/27 23:26,2,萬華區忠孝西路2段與西寧南路口,121.507432,25.04856239
2021/5/28 01:54,2,北投區承德路6段與文林北路口,121.5112932,25.11049739
2021/5/28 07:52,2,中山區建國北路2段11巷與建國北路2段口,121.5371265,25.05362868
2021/5/28 07:53,2,信義區忠孝東路5段與大道路口,121.5815168,25.04365707
2021/5/28 08:15,2,大同區赤峰街與赤峰街47巷口口,121.5196504,25.05536162
2021/5/28 08:38,2,萬華區昆明街與內江街口,121.5046251,25.0415758
2021/5/28 09:12,2,中山區五常街53巷與龍江路394巷口,121.5396732,25.06759365
2021/5/28 09:20,2,文山區景後街與景興路202巷口,121.5428769,24.9920616
2021/5/28 09:41,2,士林區中正路422號,121.5196998,25.09326397
2021/5/28 09:50,2,大同區錦西街與興城街口,121.5173285,25.0601497
2021/5/28 10:00,2,中正區汀州路3段與羅斯福路3段316巷口口,121.5319933,25.01529937
2021/5/28 10:00,2,松山區濱江街372巷15號,121.5550771,25.07240663
2021/5/28 11:10,2,萬華區萬大路與萬大路186巷口,121.5005211,25.0275601
2021/5/28 11:45,2,北投區榮華三路42巷與明德路口,121.5209135,25.11523802
2021/5/28 12:31,2,中山區濱江街353號,121.5498306,25.07231949
2021/5/28 12:43,2,文山區景華街121巷與景華街121巷7弄口,121.5467571,24.99632483
2021/5/28 12:52,2,信義區松壽路2號,121.5633617,25.03588266
2021/5/28 14:35,2,大安區復興南路1段219巷與仁愛路4段27巷口,121.5451977,25.0389909
2021/5/28 14:43,2,北投區天母北路(行義路停車場入口處),121.5261451,25.1237596
2021/5/28 15:45,2,內湖區民權大橋往松山,121.570601,25.06418681
2021/5/28 16:15,2,士林區格致路與凱旋路口,121.5463994,25.13702496
2021/5/28 16:51,2,中山區市民大道2段與林森北路口,121.5242882,25.04793184
2021/5/28 17:07,2,大安區忠孝東路3段與建國南路1段口,121.5437808,25.0416216
2021/5/28 17:10,2,文山區羅斯福路6段與景福街口,121.5408203,24.99316169
2021/5/28 17:40,2,士林區中正路與華榮街口,121.5238005,25.09485838
2021/5/28 17:45,2,內湖區內湖路1段港墘捷運站2號出口,121.5751979,25.08005531
2021/5/28 18:00,2,士林區承德路4段與劍潭路口,121.5236195,25.08420261
2021/5/28 19:00,2,中正區中正橋往南水快匝道處,121.5164966,25.02176439
2021/5/28 19:16,2,北投區石牌路2段183號,121.5186873,25.11873066
2021/5/28 19:30,2,內湖區金龍路與成功路4段口,121.5950104,25.08415898
2021/5/28 19:31,2,士林區中正路268-1號,121.5241813,25.09496446
2021/5/28 19:50,2,中山區合江街與錦州街口,121.5392547,25.06020274
2021/5/28 20:01,2,中山區建國北路2段與合江街130巷口,121.5372032,25.05964078
2021/5/28 20:31,2,中正區忠孝西路1段與館前路口,121.5152062,25.04667153
