路口名稱,方向,標誌型式,標誌內容,附牌,座標X-TWD97,座標Y-TWD97,經度座標X-WGS84,緯度座標Y-WGS84
北市南港區八德路四段768號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,308681.11,2771580.29,121.5815815,25.05125051
北市南港區八德路四段768號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,308681.63,2771554.19,121.5815856,25.05101481
北市南港區八德路四段768號,往北,禁止,18禁止左轉,,308755.34,2771595.14,121.5823178,25.05138172
北市南港區八德路四段768號,往北,禁止,18禁止左轉,,308673.84,2771573.4,121.5815091,25.05118854
北市南港區八德路四段768號,往北,禁止,01禁止任何車輛進入,,308476.61,2771491.28,121.579551,25.05045489
北市南港區八德路四段768號,往北,禁止,18禁止左轉,,308674.59,2771555.37,121.5815158,25.05102574
北市南港區八德路四段768號,往北,禁止,17禁止右轉,,308476.35,2771491.54,121.5795485,25.05045717
北市南港區南港路三段272號,往北,禁止,18禁止左轉,,308796.42,2771641.35,121.5827268,25.05179723
北市南港區南港路三段272號,往北,禁止,18禁止左轉,,308978.99,2771697.85,121.5845387,25.05230022
北市南港區南港路三段272號,往北,禁止,01禁止任何車輛進入,,308973.4,2771676.29,121.5844823,25.05210583
北市南港區南港路三段272號,往北,禁止,17禁止右轉,,308833.17,2771652.68,121.5830916,25.05189807
北市南港區南港路三段272號,往北,禁止,17禁止右轉,,308817.75,2771651.53,121.5829387,25.05188835
北市南港區南港路三段272號,往北,禁止,01禁止任何車輛進入,,308772.8,2771625.5,121.5824921,25.05165508
北市南港區南港路三段244號,往北,禁止,17禁止右轉,,309033.38,2771742.8,121.5850796,25.05270393
北市南港區南港路三段244號,往北,禁止,04禁止大貨車及聯結車進入,,309004.99,2771733.59,121.5847979,25.0526219
北市南港區南港路三段114號,往北,禁止,18禁止左轉,,309513.94,2771831.72,121.5898461,25.05348778
北市南港區南港路三段114號,往北,禁止,01禁止任何車輛進入,CD,309498.96,2771833.17,121.5896977,25.05350145
北市南港區南港路三段114號,往北,禁止,18禁止左轉,,309501.35,2771809.2,121.5897203,25.05328498
北市南港區南港路三段40號,往北,禁止,18禁止左轉,,309751.12,2771916.04,121.5922004,25.05423973
北市南港區南港路三段40號,往北,禁止,17禁止右轉,,309750.62,2771915.54,121.5921954,25.05423517
北市南港區南港路三段40號,往北,禁止,04禁止大貨車及聯結車進入,,309759.83,2771897.15,121.5922859,25.05406883
北市南港區南港路三段40號,往北,禁止,18禁止左轉,,309768.42,2771908.04,121.5923714,25.05416681
北市南港區南港路三段40號,往北,禁止,17禁止右轉,,309999.83,2771919.66,121.5946654,25.05426252
北市南港區南港路二段240號,往北,禁止,18禁止左轉,,310420.17,2771848.15,121.5988281,25.05360019
北市南港區南港路二段240號,往北,禁止,17禁止右轉,,310314.13,2771898.01,121.5977794,25.05405457
北市南港區南港路二段240號,往北,禁止,04禁止大貨車及聯結車進入,,310296.74,2771913.68,121.5976077,25.05419672
北市南港區南港路二段212巷9號,往北,禁止,17禁止右轉,,310433.83,2771858.47,121.598964,25.05369286
北市南港區南港路二段212巷9號,往北,禁止,01禁止任何車輛進入,CD,310507.49,2771846.68,121.5996934,25.05358349
北市南港區南港路二段212巷9號,往北,禁止,18禁止左轉,,310501.73,2771828.74,121.5996356,25.0534217
北市南港區南港路二段212巷9號,往北,禁止,17禁止右轉,,310517.69,2771835.62,121.599794,25.05348323
北市南港區南港路二段86巷27號,往北,禁止,17禁止右轉,,311026.49,2771888.59,121.604839,25.05394098
北市南港區南港路二段86巷27號,往北,禁止,18禁止左轉,,310951.31,2771877.22,121.6040933,25.05384135
北市南港區南港路二段86巷27號,往北,禁止,17禁止右轉,,310963.16,2771890.19,121.6042113,25.05395798
北市南港區南港路二段86巷27號,往北,禁止,01禁止任何車輛進入,,311046.94,2771916.14,121.6050428,25.05418882
北市南港區南港路二段86巷27號,往北,禁止,01禁止任何車輛進入,,311046.27,2771884.91,121.6050348,25.05390696
北市南港區興華路10號,往北,禁止,17禁止右轉,,311283.41,2771944.29,121.6073877,25.05443341
北市南港區興華路10號,往北,禁止,18禁止左轉,,311282.65,2771943.78,121.6073801,25.05442885
北市南港區興華路10號,往北,禁止,04禁止大貨車及聯結車進入,,311287.85,2771965.93,121.6074327,25.05462862
北市南港區興東街29之1號1樓,往北,禁止,17禁止右轉,,311926.28,2772027.69,121.6137627,25.05516014
北市南港區興東街29之1號1樓,往北,禁止,06禁止大客車、大貨車及聯結車進入,,311794.99,2772034.5,121.6124618,25.05522696
北市南港區興東街29之1號1樓,往北,禁止,18禁止左轉,,311804.78,2772052.71,121.6125597,25.05539097
北市南港區興東街29之1號1樓,往北,禁止,18禁止左轉,,311926.39,2772034.02,121.613764,25.05521724
北市南港區興東街29之1號1樓,往北,禁止,06禁止大客車、大貨車及聯結車進入,,311871.06,2772028.92,121.6132155,25.0551735
北市南港區興東街29之1號1樓,往北,禁止,18禁止左轉,,311875.97,2772051.55,121.6132651,25.05537761
北市南港區興東街29之1號1樓,往北,禁止,17禁止右轉,,311784.82,2772039.43,121.6123612,25.05527191
北市南港區興東街29之1號1樓,往北,禁止,06禁止大客車、大貨車及聯結車進入,,311870.4,2772056.24,121.6132101,25.05542013
北市南港區興東街29之1號1樓,往北,禁止,17禁止右轉,,311859.24,2772039.9,121.6130988,25.05527313
北市南港區南港路一段90號,往北,禁止,18禁止左轉,,311957.54,2772046.02,121.6140733,25.05532435
北市南港區南港路一段90號,往北,禁止,18禁止左轉,,312193.56,2772022.45,121.6164114,25.05510183
北市南港區南港路一段90號,往北,禁止,17禁止右轉,,312084.12,2772044.83,121.6153277,25.05530836
北市南港區南港路一段90號,往北,禁止,18禁止左轉,,312083.24,2772030.15,121.6153184,25.05517593
北市南港區南港路一段90號,往北,禁止,18禁止左轉,,312212.28,2772011.9,121.6165964,25.05500585
北市南港區南港路一段90號,往北,禁止,18禁止左轉,,312070.77,2772033.06,121.615195,25.05520266
北市南港區南港路一段90號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,312083.64,2772030.29,121.6153224,25.05517715
北市南港區南港路一段32號南港展覽館站南港展覽館,往北,禁止,16車道禁止進入,,312235.24,2772021.16,121.6168244,25.05508846
北市南港區南港路一段32號南港展覽館站南港展覽館,往北,禁止,16車道禁止進入,,312452.04,2771987.02,121.6189715,25.05477137
北市南港區南港路一段32號南港展覽館站南港展覽館,往北,禁止,22禁止迴車,,312234.96,2772023.71,121.6168217,25.05511154
北市南港區南港路一段32號南港展覽館站南港展覽館,往北,禁止,18禁止左轉,,312399.49,2771996.88,121.6184512,25.05486249
北市南港區南港路一段24號,往北,禁止,18禁止左轉,,312590.93,2771976.22,121.6203475,25.0546681
北市南港區南港路一段24號,往北,禁止,01禁止任何車輛進入,,312605.4,2772008.34,121.6204923,25.05495749
北市南港區南港路一段24號,往北,禁止,17禁止右轉,,312604.89,2772008.09,121.6204873,25.05495521
北市南港區南港路一段24號,往北,禁止,17禁止右轉,,312704.15,2772001.48,121.6214708,25.05489141
北市南港區南港路一段24號,往北,禁止,17禁止右轉,,312567.86,2772002.11,121.6201201,25.0549028
北市南港區南港路一段24號,往北,禁止,18禁止左轉,,312702.87,2772003.99,121.6214582,25.0549142
北市南港區南港路一段24號,往北,禁止,17禁止右轉,,312592.72,2772006.26,121.6203666,25.05493926
北市大同區民生西路425-1號,往北,禁止,21禁止左轉及直行,,301293.03,2772166.78,121.5083834,25.05681392
北市大同區民生西路425-1號,往北,禁止,01禁止任何車輛進入,CD,301270.38,2772180.82,121.5081594,25.05694149
北市大同區民生西路425-1號,往北,禁止,18禁止左轉,,301608.95,2772195.25,121.5115155,25.05706024
北市大同區民生西路425-1號,往北,禁止,18禁止左轉,,301549.44,2772186.68,121.5109254,25.05698492
北市大同區民生西路425-1號,往北,禁止,02禁止汽車進入,,301293.1,2772166.71,121.508384,25.05681331
北市大同區民生西路425-1號,往北,禁止,18禁止左轉,,301502.8,2772175.34,121.5104628,25.05688408
北市大同區民生西路425-1號,往北,禁止,16車道禁止進入,,301294.14,2772175.9,121.5083948,25.05689623
北市大同區民生西路425-1號,往北,禁止,18禁止左轉,,301295.08,2772180.07,121.5084042,25.05693389
北市大同區民生西路425-1號,往北,禁止,18禁止左轉,,301270.64,2772182.03,121.5081621,25.05695242
北市大同區民生西路425-1號,往北,禁止,18禁止左轉,,301270.98,2772183.05,121.5081654,25.05696153
北市大同區民生西路425-1號,往北,禁止,18禁止左轉,,301271.25,2772183.72,121.5081681,25.05696761
北市大同區民生西路319-1號,往北,禁止,19禁止左右轉,,301627.51,2772188.06,121.5116993,25.05699464
北市大同區民生西路319-1號,往北,禁止,16車道禁止進入,,301828.26,2772203.22,121.5136895,25.05712463
北市大同區民生西路319-1號,往北,禁止,16車道禁止進入,,301844.61,2772174.75,121.5138504,25.05686707
北市大同區民生西路319-1號,往北,禁止,01禁止任何車輛進入,,302014.27,2772179.43,121.5155321,25.05690352
北市大同區民生西路319-1號,往北,禁止,01禁止任何車輛進入,,302012.92,2772178.35,121.5155187,25.0568938
北市大同區民生西路319-1號,往北,禁止,17禁止右轉,,302003.28,2772187.6,121.5154235,25.05697763
北市大同區民生西路319-1號,往北,禁止,18禁止左轉,,301834.89,2772204.18,121.5137552,25.05713313
北市大同區民生西路319-1號,往北,禁止,18禁止左轉,,301836.63,2772173.64,121.5137713,25.05685735
北市大同區民生西路231號,往北,禁止,18禁止左轉,,302027.59,2772200.34,121.5156649,25.05709183
北市大同區民生西路231號,往北,禁止,18禁止左轉,,302440.95,2772241.22,121.5197633,25.05744657
北市大同區民生西路231號,往北,禁止,17禁止右轉,,302239.36,2772234.93,121.5177651,25.05739676
北市大同區民生西路59號,往北,禁止,01禁止任何車輛進入,,302549.56,2772254.82,121.5208402,25.05756563
北市大同區民生西路59號,往北,禁止,01禁止任何車輛進入,AB,302534.95,2772253.69,121.5206954,25.05755591
北市大同區民生西路59號,往北,禁止,01禁止任何車輛進入,AB,302534.68,2772253.42,121.5206927,25.05755348
北市大同區民生西路59號,往北,禁止,22禁止迴車,,302640.89,2772290.97,121.5217468,25.05788879
北市大同區民生西路59號,往北,禁止,01禁止任何車輛進入,,302518.49,2772275.16,121.5205331,25.0577503
北市大同區民生西路59號,往北,禁止,18禁止左轉,,302773.71,2772304.27,121.5230638,25.05800421
北市大同區民生西路59號,往北,禁止,17禁止右轉,,302925.14,2772301.89,121.5245645,25.05797748
北市大同區民生西路59號,往北,禁止,01禁止任何車輛進入,AB,302534.59,2772275.76,121.5206927,25.05775515
北市大同區民生西路59號,往北,禁止,22禁止迴車,,302643.21,2772285.87,121.5217696,25.05784263
北市大同區民生西路59號,往北,禁止,01禁止任何車輛進入,,302935.57,2772299.78,121.5246677,25.05795804
北市中山區民生東路一段70號,往北,禁止,17禁止右轉,,303106.73,2772300.45,121.5263642,25.05795804
北市中山區民生東路一段70號,往北,禁止,18禁止左轉,,303355.04,2772299.4,121.5288252,25.05793982
北市中山區民生東路一段70號,往北,禁止,18禁止左轉,,303239.46,2772305.13,121.5276799,25.0579957
北市中山區民生東路一段70號,往北,禁止,17禁止右轉,,303258.84,2772297.27,121.5278716,25.05792402
北市中山區民生東路一段70號,往北,禁止,19禁止左右轉,,303202.8,2772302.43,121.5273164,25.05797262
北市中山區民生東路一段70號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,303247.38,2772320.51,121.527759,25.0581342
北市中山區民生東路二段114號,往北,禁止,17禁止右轉,,303632.52,2772311.52,121.5315758,25.05803944
北市中山區民生東路二段114號,往北,禁止,16車道禁止進入,,303789.44,2772321.29,121.5331315,25.05812205
北市中山區民生松江路口,往北,禁止,06禁止大客車、大貨車及聯結車進入,,303958.86,2772319.4,121.5348105,25.05809897
北市中山區民生東路三段27號,往北,禁止,17禁止右轉,,304535.48,2772273.24,121.5405236,25.05766161
北市中山區民生東路三段27號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,304394.76,2772272.55,121.5391289,25.05766039
北市中山區民生東路三段27號,往北,禁止,17禁止右轉,,304669.71,2772308.37,121.5418553,25.05797383
北市中山區民生東路三段27號,往北,禁止,06禁止大客車、大貨車及聯結車進入,,304547.4,2772272.08,121.5406416,25.05765068
北市中山區民生東路三段27號,往北,禁止,17禁止右轉,,304560.97,2772294.88,121.5407771,25.05785599
北市中山區民生東路三段27號,往北,禁止,18禁止左轉,,304384.1,2772298.58,121.5390243,25.05789578
北市中山區民生東路三段27號,往北,禁止,18禁止左轉,,304415.93,2772290.23,121.5393394,25.05781924
北市中山區民生東路三段27號,往北,禁止,17禁止右轉,,304538.24,2772293.71,121.5405518,25.05784627
北市中山區民生東路三段27號,往北,禁止,18禁止左轉,,304560.99,2772291.24,121.5407771,25.05782319
北市中山區民生東路三段27號,往北,禁止,18禁止左轉,,304573.43,2772293.04,121.5409005,25.05783898
北市中山區民生東路三段77號,往北,禁止,17禁止右轉,,304977.22,2772304.61,121.5449029,25.05792876
北市中山區民生東路三段77號,往北,禁止,17禁止右轉,,304815.04,2772306.98,121.5432956,25.0579561
北市松山區民生東路三段117-1號,往北,禁止,17禁止右轉,,305241.16,2772301.89,121.5475188,25.05789458
北市松山區民生東路三段117-1號,往北,禁止,18禁止左轉,,305370.57,2772257.36,121.5487996,25.05748788
北市松山區民生東路四段95號,往北,禁止,17禁止右轉,,305937.09,2772334.63,121.5544175,25.05816457
北市松山區民生東路四段95號,往北,禁止,18禁止左轉,,305936.54,2772336.38,121.5544121,25.05818036
北市松山區民生東路四段95號,往北,禁止,18禁止左轉,,305910.68,2772338.29,121.5541559,25.05819859
北市松山區民生東路四段95號,往北,禁止,22禁止迴車,,305693.06,2772314.52,121.5519981,25.05799206
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,BE,306791.63,2772423.44,121.5628906,25.0589345
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,BE,306701.83,2772396.15,121.5619994,25.05869152
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,BE,306987.1,2772435.9,121.5648285,25.05903958
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,CD,306900.68,2772424.84,121.5639715,25.058943
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,BE,306899.4,2772425.57,121.5639587,25.05894968
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,BE,306838.91,2772359.65,121.5633566,25.05835682
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,BE,306839.18,2772474.44,121.563364,25.05939311
北市松山區光復北路181號,往北,禁止,01禁止任何車輛進入,CD,306792.1,2772423.58,121.5628953,25.05893571
北市松山區光復北路181號,往北,禁止,18禁止左轉,,306033.81,2772345,121.5553766,25.05825459
北市松山區光復北路181號,往北,禁止,17禁止右轉,,306986.36,2772420.28,121.5648204,25.05889866
北市松山區民生東路五段262號,往北,禁止,18禁止左轉,,307411.27,2772477.94,121.5690342,25.05940313
北市松山區民生東路五段262號,往北,禁止,01禁止任何車輛進入,CD,307379.35,2772475.12,121.5687177,25.05937883
北市松山區民生東路五段262號,往北,禁止,01禁止任何車輛進入,CD,307331.77,2772463.08,121.5682456,25.05927193
北市信義區仁愛路四段447號,往北,禁止,01禁止任何車輛進入,,305907.11,2770104.78,121.5540299,25.03803483
北市信義區仁愛路四段447號,往北,禁止,01禁止任何車輛進入,,306201.6,2770038.69,121.5569454,25.03742729
北市信義區仁愛路四段447號,往北,禁止,19禁止左右轉,,306038.15,2770062.38,121.5553267,25.03764722
北市信義區仁愛路四段447號,往北,禁止,19禁止左右轉,,306245.1,2770058.93,121.5573773,25.03760833
北市信義區仁愛路四段447號,往北,禁止,18禁止左轉,,306246.58,2770092.45,121.5573934,25.03791089
北市大安區仁愛路四段169號,往北,禁止,18禁止左轉,,305662.46,2770061.12,121.5516038,25.03764965
北市大安區仁愛路四段169號,往北,禁止,18禁止左轉,,305488.41,2770063.5,121.5498792,25.03767759
北市大安區仁愛路四段169號,往北,禁止,17禁止右轉,,305489.57,2770078.99,121.5498912,25.03781733
北市大安區仁愛路四段169號,往北,禁止,19禁止左右轉,,305782.84,2770080.05,121.5527974,25.03781611
北市大安區仁愛路四段169號,往北,禁止,19禁止左右轉,,305607.45,2770078.39,121.5510593,25.03780761
北市大安區仁愛路四段169號,往北,禁止,19禁止左右轉,,305607.42,2770084.18,121.5510593,25.03785986
北市大安區仁愛路四段169號,往北,禁止,18禁止左轉,,305781,2770099.55,121.55278,25.0379923
106,往北,禁止,01禁止任何車輛進入,,305451.67,2770012.07,121.549513,25.03721465
106,往北,禁止,17禁止右轉,,305456.79,2770019.63,121.549564,25.03728269
北市大安區仁愛路四段101號8號樓之2,往北,禁止,18禁止左轉,,305309.28,2770083.37,121.5481049,25.0378635
北市大安區仁愛路四段101號8號樓之2,往北,禁止,18禁止左轉,,305377.83,2770001.07,121.5487808,25.03711805
北市大安區仁愛路四段101號8號樓之2,往北,禁止,18禁止左轉,,305388.25,2770167.81,121.5488908,25.03862292
北市大安區仁愛路四段71號,往北,禁止,01禁止任何車輛進入,,305205.88,2770117.27,121.5470816,25.03817335
北市大安區仁愛路四段71號,往北,禁止,17禁止右轉,,305213.61,2770113.67,121.5471581,25.03814054
北市大安區仁愛路四段71號,往北,禁止,19禁止左右轉,,305083.93,2770088.38,121.5458719,25.03791696
北市大安區仁愛路四段71號,往北,禁止,01禁止任何車輛進入,,305009.36,2770121.19,121.5451343,25.03821587
北市大安區仁愛路三段149號,往北,禁止,17禁止右轉,,304484.89,2770099.98,121.5399362,25.03804333
北市大安區仁愛路三段149號,往北,禁止,19禁止左右轉,,304839.07,2770097.19,121.5434459,25.03800536
北市大安區仁愛路三段149號,往北,禁止,01禁止任何車輛進入,,304637.86,2770054.29,121.5414503,25.03762535
北市大安區仁愛路三段69號,往北,禁止,19禁止左右轉,,304310.64,2770083.8,121.5382089,25.0379036
北市大安區仁愛路三段69號,往北,禁止,17禁止右轉,,304309.94,2770123.77,121.5382035,25.03826448
北市大安區仁愛路三段69號,往北,禁止,04禁止大貨車及聯結車進入,,304072.02,2770158.09,121.5358472,25.03858283
北市大安區仁愛路三段69號,往北,禁止,17禁止右轉,,304246.93,2770075.48,121.5375772,25.03783069
北市大安區仁愛路三段69號,往北,禁止,18禁止左轉,,304240.05,2770102.77,121.5375102,25.03807735
北市大安區仁愛路三段69號,往北,禁止,17禁止右轉,,304270.89,2770073.96,121.5378146,25.03781611
北市大安區仁愛路三段69號,往北,禁止,18禁止左轉,,304066.86,2770059.01,121.5357922,25.03768853
北市大安區仁愛路三段25-1號,往北,禁止,17禁止右轉,,303977.7,2770155.03,121.5349124,25.03855852
北市中正區仁愛新生路口,往北,禁止,19禁止左右轉,,303732.79,2770109.21,121.5324837,25.0381536
北市中正區仁愛新生路口,往北,禁止,19禁止左右轉,,303410.38,2770121.04,121.5292892,25.03827177
北市中正區仁愛路二段37號,往北,禁止,19禁止左右轉,,303289.11,2770123.93,121.5280876,25.03830214
北市中正區仁愛路二段37號,往北,禁止,17禁止右轉,,303183.08,2770138.18,121.5270375,25.03843459
北市中正區仁愛路二段37號,往北,禁止,17禁止右轉,,303324.76,2770143.18,121.5284416,25.03847468
北市中正區仁愛路二段37號,往北,禁止,18禁止左轉,,303284.46,2770100.22,121.5280406,25.03808829
北市中正區仁愛路二段37號,往北,禁止,19禁止左右轉,,303015.98,2770128.92,121.5253812,25.03835682
中正區北市 中正區仁愛路一段53號1樓李世宗,往北,禁止,17禁止右轉,,302996.71,2770143.52,121.5251908,25.03848926
中正區北市 中正區仁愛路一段53號1樓李世宗,往北,禁止,18禁止左轉,,302814.73,2770130.56,121.523387,25.03837869
中正區北市 中正區仁愛路一段53號1樓李世宗,往北,禁止,18禁止左轉,,302975.22,2770135.49,121.5249775,25.03841758
中正區北市 中正區仁愛路一段53號1樓李世宗,往北,禁止,19禁止左右轉,,302801.13,2770147.74,121.5232529,25.03853422
中正區北市 中正區仁愛路一段53號1樓李世宗,往北,禁止,19禁止左右轉,,302971.36,2770118.92,121.5249386,25.03826812
北市中正區機電中心,往北,禁止,19禁止左右轉,,302633.4,2770196.08,121.5215926,25.03897651
北市中正區機電中心,往北,禁止,19禁止左右轉,,302299.82,2770227.24,121.5182881,25.03926934
北市中正區機電中心,往北,禁止,03_1禁止大客車進入,,302308.45,2770236.02,121.5183739,25.03934832
北市中正區機電中心,往北,禁止,03禁止機踏車進入,,302302.7,2770216.75,121.5183163,25.03917456
北市中正區機電中心,往北,禁止,19禁止左右轉,,302609.93,2770175.8,121.5213592,25.03879425
北市大同區台1線25號,往北,禁止,22禁止迴車,,301618.68,2771161.02,121.5115732,25.04772286
北市大同區台1線25號,往北,禁止,18禁止左轉,,301616.55,2771150.24,121.5115517,25.04762566
北市大同區台1線25號,往北,禁止,18禁止左轉,,301516.37,2771196.23,121.5105607,25.04804422
北市大同區台1線25號,往北,禁止,03禁止機踏車進入,,301617.35,2771154.28,121.5115598,25.04766211
北市大同區台1線25號,往北,禁止,03禁止機踏車進入,,301617.62,2771155.09,121.5115625,25.0476694
北市大同區台1線25號,往北,禁止,22禁止迴車,,301444.87,2771174.69,121.5098512,25.04785226
北市大同區台1線25號,往北,禁止,18禁止左轉,,301776.03,2771096.14,121.5131302,25.04713177
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,18禁止左轉,,301956.09,2771076.23,121.5149139,25.04694588
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,18禁止左轉,,302207.11,2771007.34,121.517399,25.0463153
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,18禁止左轉,,301803.91,2771094.9,121.5134065,25.04711962
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,18禁止左轉,,301792.99,2771084.49,121.5132979,25.04702607
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,19禁止左右轉,,301812.42,2771126.46,121.513492,25.04740424
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,19禁止左右轉,,301813.57,2771117.14,121.513503,25.04732009
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,01禁止任何車輛進入,,301811.96,2771126.3,121.5134874,25.04740287
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,01禁止任何車輛進入,BE,301956.76,2771077.85,121.5149206,25.04696046
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,17禁止右轉,,301983.16,2771040,121.5151808,25.04661783
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,17禁止右轉,,301952.93,2771052.8,121.5148817,25.04673447
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,01禁止任何車輛進入,BE,301803.79,2771093.01,121.5134051,25.04710261
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,01禁止任何車輛進入,BE,301982.62,2771040.13,121.5151754,25.04661905
北市中正區忠孝西路一段台北車站站前地下街7-4號,往北,禁止,18禁止左轉,,301978.44,2771070.8,121.5151352,25.04689606
北市中正區忠孝西路一段45號,往北,禁止,01禁止任何車輛進入,BE,302397.56,2770959.22,121.5192845,25.04587425
北市中正區忠孝西路一段45號,往北,禁止,18禁止左轉,,302233.61,2771014.71,121.5176618,25.04638091
北市中正區忠孝西路一段45號,往北,禁止,18禁止左轉,,302237.18,2771000.05,121.5176967,25.04624847
北市中正區忠孝西路一段45號,往北,禁止,18禁止左轉,,302397.03,2770956.93,121.5192792,25.0458536
北市中正區忠孝西路一段45號,往北,禁止,17禁止右轉,,302444.78,2770962.76,121.5197526,25.04590463
北市中正區忠孝東路一段22號,往北,禁止,18禁止左轉,,302824.77,2770841.93,121.5235137,25.04480049
北市中正區忠孝東路一段22號,往北,禁止,18禁止左轉,,302791.54,2770843.48,121.5231845,25.04481568
北市中正區忠孝東路一段22號,往北,禁止,19禁止左右轉,,302973.83,2770806.64,121.5249896,25.04447669
北市中正區忠孝東路一段35號十樓,往北,禁止,19禁止左右轉,,303174.37,2770743.52,121.5269744,25.04389986
北市中正區忠孝東路一段35號十樓,往北,禁止,19禁止左右轉,,303149.57,2770751.77,121.526729,25.04397519
北市中正區忠孝東路一段35號十樓,往北,禁止,22禁止迴車,,303342.34,2770700.57,121.5286374,25.0435062
北市中正區忠孝東路一段35號十樓,往北,禁止,18禁止左轉,,303175.15,2770749.99,121.5269825,25.04395818
北市中正區忠孝東路一段35號十樓,往北,禁止,19禁止左右轉,,303001.08,2770796.28,121.5252592,25.04438222
北市中正區忠孝東路二段71號,往北,禁止,18禁止左轉,,303546.66,2770639.83,121.5306598,25.04295063
北市中正區忠孝東路二段71號,往北,禁止,18禁止左轉,,303545.33,2770633.57,121.5306464,25.04289413
北市中正區忠孝東路二段71號,往北,禁止,18禁止左轉,,303754.61,2770549.97,121.532717,25.042132
北市中正區忠孝東路二段71號,往北,禁止,18禁止左轉,,303772.74,2770549.77,121.5328968,25.04212957
北市中正區忠孝東路二段71號,往北,禁止,18禁止左轉,,303446.55,2770663.87,121.5296687,25.04317115
北市中正區忠孝東路二段71號,往北,禁止,18禁止左轉,,303479.62,2770652.09,121.5299959,25.04306362
忠孝西路一段,往北,禁止,17禁止右轉,,304045.05,2770510.2,121.5355937,25.04176263
忠孝西路一段,往北,禁止,01禁止任何車輛進入,,303950.81,2770521.68,121.5346603,25.04186955
忠孝西路一段,往北,禁止,17禁止右轉,,303959.33,2770522.92,121.5347448,25.04188049
忠孝西路一段,往北,禁止,18禁止左轉,,303776.35,2770594.61,121.5329343,25.04253417
忠孝西路一段,往北,禁止,18禁止左轉,,303797.86,2770562.79,121.5331462,25.04224621
忠孝西路一段,往北,禁止,18禁止左轉,,304148.85,2770508.73,121.5366223,25.04174562
忠孝西路一段,往北,禁止,01禁止任何車輛進入,,304056.57,2770505.27,121.5357077,25.04171767
北市大安區忠孝東路三段49號,往北,禁止,18禁止左轉,,304241.56,2770507.89,121.537541,25.04173468
北市大安區忠孝東路三段49號,往北,禁止,18禁止左轉,,304469.35,2770501.12,121.5397981,25.04166542
北市大安區忠孝東路三段49號,往北,禁止,01禁止任何車輛進入,,304353.55,2770523,121.5386514,25.04186712
北市大安區忠孝東路三段49號,往北,禁止,04禁止大貨車及聯結車進入,,304456,2770523.28,121.5396667,25.0418659
北市大安區忠孝東路三段49號,往北,禁止,17禁止右轉,,304453.3,2770519.63,121.5396398,25.0418331
北市大安區忠孝東路三段247號,往北,禁止,22禁止迴車,,304647.3,2770503.45,121.5415616,25.04168
北市大安區忠孝東路三段247號,往北,禁止,17禁止右轉,,304579.44,2770518.52,121.5408897,25.04181852
北市大安區忠孝東路三段247號,往北,禁止,17禁止右轉,,304745.63,2770482.44,121.5425353,25.04148681
北市大安區忠孝東路三段247號,往北,禁止,18禁止左轉,,304661.71,2770486.82,121.5417038,25.04152934
北市大安區忠孝東路三段302號忠孝復興,往北,禁止,17禁止右轉,,304948.64,2770514.68,121.5445483,25.0417705
北市大安區忠孝東路三段302號忠孝復興,往北,禁止,01禁止任何車輛進入,,305110.79,2770473.95,121.5461536,25.0413969
北市大安區忠孝東路三段302號忠孝復興,往北,禁止,18禁止左轉,,305227.93,2770489.77,121.547315,25.04153541
北市大安區敦化南路1段215號,往北,禁止,03禁止機踏車進入,,305568.03,2770486.57,121.5506852,25.0414941
北市大安區敦化南路1段215號,往北,禁止,18禁止左轉,,305425.4,2770484.24,121.5492716,25.04147831
北市大安區敦化南路1段215號,往北,禁止,17禁止右轉,,305468.48,2770506.62,121.5496995,25.04167879
北市大安區敦化南路1段215號,往北,禁止,17禁止右轉,,305569.19,2770467.87,121.5506959,25.04132521
北市大安區敦化南路1段215號,往北,禁止,03禁止機踏車進入,,305568.03,2770486.3,121.5506852,25.04149167
北市大安區忠孝東路四段223巷32號,往北,禁止,17禁止右轉,,306178.51,2770454.08,121.5567335,25.04117819
