address,district,longitude,latitude,year,month,year2month,accident_count,injury_count,carNumberPer,motorcycleNumberPer,TemperatureAverage,RainDay
忠孝東路與基隆路口,信義區,121.564334,25.041205,2023,08,2023-08,0,0.0,297,364,29.7,16
忠孝東路與基隆路口,信義區,121.564334,25.041205,2023,09,2023-09,0,0.0,296,364,29.0,12
忠孝東路與基隆路口,信義區,121.564334,25.041205,2023,10,2023-10,0,0.0,296,363,25.3,10
忠孝東路與基隆路口,信義區,121.564334,25.041205,2023,11,2023-11,0,0.0,296,362,22.4,8
忠孝東路與基隆路口,信義區,121.564334,25.041205,2023,12,2023-12,0,0.0,296,361,18.8,8
信義路與基隆路口,信義區,121.559749,25.033149,2022,06,2022-06,0,0.0,306,372,28.1,15
信義路與基隆路口,信義區,121.559749,25.033149,2022,07,2022-07,0,0.0,305,372,30.8,10
信義路與基隆路口,信義區,121.559749,25.033149,2022,08,2022-08,0,0.0,306,372,30.6,10
信義路與基隆路口,信義區,121.559749,25.033149,2022,09,2022-09,0,0.0,305,372,27.3,15
信義路與基隆路口,信義區,121.559749,25.033149,2022,10,2022-10,0,0.0,304,372,24.2,20
信義路與基隆路口,信義區,121.559749,25.033149,2022,11,2022-11,0,0.0,303,371,23.6,5
信義路與基隆路口,信義區,121.559749,25.033149,2022,12,2022-12,0,0.0,302,369,16.6,18
信義路與基隆路口,信義區,121.559749,25.033149,2023,01,2023-01,0,0.0,300,368,17.0,10
信義路與基隆路口,信義區,121.559749,25.033149,2023,02,2023-02,0,0.0,300,367,17.5,7
信義路與基隆路口,信義區,121.559749,25.033149,2023,03,2023-03,0,0.0,299,367,20.0,7
信義路與基隆路口,信義區,121.559749,25.033149,2023,04,2023-04,0,0.0,298,366,22.6,9
信義路與基隆路口,信義區,121.559749,25.033149,2023,05,2023-05,0,0.0,297,365,25.8,13
信義路與基隆路口,信義區,121.559749,25.033149,2023,06,2023-06,0,0.0,297,364,28.8,13
信義路與基隆路口,信義區,121.559749,25.033149,2023,07,2023-07,0,0.0,296,364,30.4,13
信義路與基隆路口,信義區,121.559749,25.033149,2023,08,2023-08,0,0.0,297,364,29.7,16
信義路與基隆路口,信義區,121.559749,25.033149,2023,09,2023-09,0,0.0,296,364,29.0,12
信義路與基隆路口,信義區,121.559749,25.033149,2023,10,2023-10,0,0.0,296,363,25.3,10
信義路與基隆路口,信義區,121.559749,25.033149,2023,11,2023-11,1,1.0,296,362,22.4,8
信義路與基隆路口,信義區,121.559749,25.033149,2023,12,2023-12,1,2.0,296,361,18.8,8
中正路與延平北路口,士林區,121.509285,25.086629,2022,06,2022-06,0,0.0,269,410,28.1,15
中正路與延平北路口,士林區,121.509285,25.086629,2022,07,2022-07,0,0.0,269,410,30.8,10
中正路與延平北路口,士林區,121.509285,25.086629,2022,08,2022-08,1,1.0,269,410,30.6,10
中正路與延平北路口,士林區,121.509285,25.086629,2022,09,2022-09,1,1.0,269,411,27.3,15
中正路與延平北路口,士林區,121.509285,25.086629,2022,10,2022-10,1,1.0,268,410,24.2,20
中正路與延平北路口,士林區,121.509285,25.086629,2022,11,2022-11,0,0.0,267,409,23.6,5
中正路與延平北路口,士林區,121.509285,25.086629,2022,12,2022-12,2,8.0,266,407,16.6,18
中正路與延平北路口,士林區,121.509285,25.086629,2023,01,2023-01,2,2.0,265,406,17.0,10
中正路與延平北路口,士林區,121.509285,25.086629,2023,02,2023-02,1,2.0,265,406,17.5,7
中正路與延平北路口,士林區,121.509285,25.086629,2023,03,2023-03,1,1.0,265,405,20.0,7
中正路與延平北路口,士林區,121.509285,25.086629,2023,04,2023-04,2,3.0,265,404,22.6,9
中正路與延平北路口,士林區,121.509285,25.086629,2023,05,2023-05,0,0.0,264,404,25.8,13
中正路與延平北路口,士林區,121.509285,25.086629,2023,06,2023-06,1,2.0,264,403,28.8,13
中正路與延平北路口,士林區,121.509285,25.086629,2023,07,2023-07,2,3.0,264,402,30.4,13
中正路與延平北路口,士林區,121.509285,25.086629,2023,08,2023-08,0,0.0,260,403,29.7,16
中正路與延平北路口,士林區,121.509285,25.086629,2023,09,2023-09,0,0.0,264,403,29.0,12
中正路與延平北路口,士林區,121.509285,25.086629,2023,10,2023-10,1,1.0,264,402,25.3,10
中正路與延平北路口,士林區,121.509285,25.086629,2023,11,2023-11,1,1.0,263,402,22.4,8
中正路與延平北路口,士林區,121.509285,25.086629,2023,12,2023-12,1,1.0,263,401,18.8,8
大度路與立德路口 ,北投區,121.471438,25.122991,2022,06,2022-06,0,0.0,258,428,28.1,15
大度路與立德路口 ,北投區,121.471438,25.122991,2022,07,2022-07,0,0.0,258,428,30.8,10
大度路與立德路口 ,北投區,121.471438,25.122991,2022,08,2022-08,1,1.0,258,429,30.6,10
大度路與立德路口 ,北投區,121.471438,25.122991,2022,09,2022-09,0,0.0,258,429,27.3,15
大度路與立德路口 ,北投區,121.471438,25.122991,2022,10,2022-10,0,0.0,258,429,24.2,20
大度路與立德路口 ,北投區,121.471438,25.122991,2022,11,2022-11,0,0.0,258,428,23.6,5
大度路與立德路口 ,北投區,121.471438,25.122991,2022,12,2022-12,0,0.0,258,427,16.6,18
大度路與立德路口 ,北投區,121.471438,25.122991,2023,01,2023-01,0,0.0,257,426,17.0,10
大度路與立德路口 ,北投區,121.471438,25.122991,2023,02,2023-02,0,0.0,257,426,17.5,7
大度路與立德路口 ,北投區,121.471438,25.122991,2023,03,2023-03,0,0.0,256,426,20.0,7
大度路與立德路口 ,北投區,121.471438,25.122991,2023,04,2023-04,0,0.0,256,425,22.6,9
大度路與立德路口 ,北投區,121.471438,25.122991,2023,05,2023-05,0,0.0,256,425,25.8,13
大度路與立德路口 ,北投區,121.471438,25.122991,2023,06,2023-06,0,0.0,257,425,28.8,13
大度路與立德路口 ,北投區,121.471438,25.122991,2023,07,2023-07,1,1.0,256,424,30.4,13
大度路與立德路口 ,北投區,121.471438,25.122991,2023,08,2023-08,1,1.0,256,424,29.7,16
大度路與立德路口 ,北投區,121.471438,25.122991,2023,09,2023-09,0,0.0,256,425,29.0,12
大度路與立德路口 ,北投區,121.471438,25.122991,2023,10,2023-10,0,0.0,256,425,25.3,10
大度路與立德路口 ,北投區,121.471438,25.122991,2023,11,2023-11,0,0.0,256,425,22.4,8
大度路與立德路口 ,北投區,121.471438,25.122991,2023,12,2023-12,0,0.0,256,424,18.8,8
承德路與福國路口,北投區,121.512434,25.101565,2022,06,2022-06,0,0.0,258,428,28.1,15
承德路與福國路口,北投區,121.512434,25.101565,2022,07,2022-07,0,0.0,258,428,30.8,10
承德路與福國路口,北投區,121.512434,25.101565,2022,08,2022-08,0,0.0,258,429,30.6,10
承德路與福國路口,北投區,121.512434,25.101565,2022,09,2022-09,0,0.0,258,429,27.3,15
承德路與福國路口,北投區,121.512434,25.101565,2022,10,2022-10,0,0.0,258,429,24.2,20
承德路與福國路口,北投區,121.512434,25.101565,2022,11,2022-11,0,0.0,258,428,23.6,5
承德路與福國路口,北投區,121.512434,25.101565,2022,12,2022-12,0,0.0,258,427,16.6,18
承德路與福國路口,北投區,121.512434,25.101565,2023,01,2023-01,0,0.0,257,426,17.0,10
承德路與福國路口,北投區,121.512434,25.101565,2023,02,2023-02,0,0.0,257,426,17.5,7
承德路與福國路口,北投區,121.512434,25.101565,2023,03,2023-03,0,0.0,256,426,20.0,7
承德路與福國路口,北投區,121.512434,25.101565,2023,04,2023-04,0,0.0,256,425,22.6,9
承德路與福國路口,北投區,121.512434,25.101565,2023,05,2023-05,0,0.0,256,425,25.8,13
承德路與福國路口,北投區,121.512434,25.101565,2023,06,2023-06,1,1.0,257,425,28.8,13
承德路與福國路口,北投區,121.512434,25.101565,2023,07,2023-07,0,0.0,256,424,30.4,13
承德路與福國路口,北投區,121.512434,25.101565,2023,08,2023-08,0,0.0,256,424,29.7,16
承德路與福國路口,北投區,121.512434,25.101565,2023,09,2023-09,0,0.0,256,425,29.0,12
承德路與福國路口,北投區,121.512434,25.101565,2023,10,2023-10,0,0.0,256,425,25.3,10
承德路與福國路口,北投區,121.512434,25.101565,2023,11,2023-11,0,0.0,256,425,22.4,8
承德路與福國路口,北投區,121.512434,25.101565,2023,12,2023-12,0,0.0,256,424,18.8,8
和平西路與西園路口,萬華區,121.499245,25.035269,2022,06,2022-06,0,0.0,223,491,28.1,15
和平西路與西園路口,萬華區,121.499245,25.035269,2022,07,2022-07,1,2.0,223,491,30.8,10
和平西路與西園路口,萬華區,121.499245,25.035269,2022,08,2022-08,0,0.0,223,491,30.6,10
和平西路與西園路口,萬華區,121.499245,25.035269,2022,09,2022-09,0,0.0,222,491,27.3,15
和平西路與西園路口,萬華區,121.499245,25.035269,2022,10,2022-10,0,0.0,222,490,24.2,20
和平西路與西園路口,萬華區,121.499245,25.035269,2022,11,2022-11,0,0.0,222,489,23.6,5
和平西路與西園路口,萬華區,121.499245,25.035269,2022,12,2022-12,0,0.0,222,488,16.6,18
和平西路與西園路口,萬華區,121.499245,25.035269,2023,01,2023-01,0,0.0,222,487,17.0,10
和平西路與西園路口,萬華區,121.499245,25.035269,2023,02,2023-02,0,0.0,221,486,17.5,7
和平西路與西園路口,萬華區,121.499245,25.035269,2023,03,2023-03,0,0.0,221,486,20.0,7
和平西路與西園路口,萬華區,121.499245,25.035269,2023,04,2023-04,0,0.0,221,485,22.6,9
和平西路與西園路口,萬華區,121.499245,25.035269,2023,05,2023-05,0,0.0,221,484,25.8,13
和平西路與西園路口,萬華區,121.499245,25.035269,2023,06,2023-06,0,0.0,221,483,28.8,13
和平西路與西園路口,萬華區,121.499245,25.035269,2023,07,2023-07,0,0.0,221,482,30.4,13
和平西路與西園路口,萬華區,121.499245,25.035269,2023,08,2023-08,0,0.0,221,482,29.7,16
和平西路與西園路口,萬華區,121.499245,25.035269,2023,09,2023-09,0,0.0,220,481,29.0,12
和平西路與西園路口,萬華區,121.499245,25.035269,2023,10,2023-10,0,0.0,220,480,25.3,10
和平西路與西園路口,萬華區,121.499245,25.035269,2023,11,2023-11,0,0.0,220,480,22.4,8
和平西路與西園路口,萬華區,121.499245,25.035269,2023,12,2023-12,0,0.0,220,480,18.8,8
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2022,06,2022-06,2,2.0,261,384,28.1,15
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2022,07,2022-07,1,2.0,260,384,30.8,10
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2022,08,2022-08,2,2.0,260,384,30.6,10
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2022,09,2022-09,2,2.0,261,385,27.3,15
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2022,10,2022-10,3,3.0,260,386,24.2,20
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2022,11,2022-11,1,1.0,260,385,23.6,5
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2022,12,2022-12,2,2.0,259,384,16.6,18
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,01,2023-01,0,0.0,259,383,17.0,10
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,02,2023-02,2,4.0,258,383,17.5,7
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,03,2023-03,1,1.0,258,383,20.0,7
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,04,2023-04,0,0.0,258,382,22.6,9
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,05,2023-05,4,6.0,257,382,25.8,13
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,06,2023-06,0,0.0,257,382,28.8,13
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,07,2023-07,2,3.0,257,381,30.4,13
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,08,2023-08,1,1.0,261,382,29.7,16
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,09,2023-09,0,0.0,257,382,29.0,12
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,10,2023-10,0,0.0,257,382,25.3,10
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,11,2023-11,1,1.0,257,382,22.4,8
辛亥路與木柵路口 ,文山區,121.552292,24.987827,2023,12,2023-12,4,4.0,257,381,18.8,8
